Crop,State,I_E,Model,Value
eeq,FL,import,shrs,23.38891358
eeq,FL,import,port,10.31705778
eeq,FL,export,gvty,8.334131291
eeq,FL,export,shrs,7.895612483
eeq,FL,export,port,14.86649571
eeq,GA,import,gvty,12.97592678
eeq,GA,import,shrs,14.01676374
eeq,GA,import,port,20.63411557
eeq,GA,export,gvty,3.424067083
eeq,GA,export,shrs,4.359994551
eeq,GA,export,port,5.946598283
eeq,HI,import,gvty,1.550501783
eeq,HI,import,shrs,1.713012015
eeq,HI,export,gvty,0.046268121
eeq,HI,export,shrs,0.034163324
eeq,ID,import,gvty,1.854515801
eeq,ID,import,shrs,1.866015609
eeq,ID,export,gvty,2.02023291
eeq,ID,export,shrs,1.891227968
eeq,IL,import,gvty,20.36123173
eeq,IL,import,shrs,20.8489098
eeq,IL,import,port,20.63411557
eeq,IL,export,gvty,7.991816247
eeq,IL,export,shrs,9.350686617
eeq,IL,export,port,11.89319657
eeq,IN,import,gvty,11.17997295
eeq,IN,import,shrs,13.57880246
eeq,IN,export,gvty,2.199820069
eeq,IN,export,shrs,2.873633727
eeq,IA,import,gvty,4.642506759
eeq,IA,import,shrs,5.511446574
eeq,IA,export,gvty,2.083235284
eeq,IA,export,shrs,2.544958205
eeq,KS,import,gvty,4.09186505
eeq,KS,import,shrs,4.338006586
eeq,KS,export,gvty,0.854884847
eeq,KS,export,shrs,0.961215047
eeq,KY,import,gvty,5.291856553
eeq,KY,import,shrs,6.462009847
eeq,KY,export,gvty,1.950309292
eeq,KY,export,shrs,2.661970708
eeq,LA,import,gvty,6.439644801
eeq,LA,import,shrs,5.520835824
eeq,LA,import,port,15.47558668
eeq,LA,export,gvty,0.411459477
eeq,LA,export,shrs,0.397684039
eeq,LA,export,port,8.919897425
eeq,ME,import,gvty,0.98135501
eeq,ME,import,shrs,1.358170841
eeq,ME,export,gvty,0.318740292
eeq,ME,export,shrs,0.376019141
eeq,ME,export,port,2.973299142
eeq,MD,import,gvty,8.701440861
eeq,MD,import,shrs,9.739787921
eeq,MD,import,port,5.158528892
eeq,MD,export,gvty,2.583973621
eeq,MD,export,shrs,4.227072873
eeq,MA,import,gvty,9.975138794
eeq,MA,import,shrs,14.95732305
eeq,MA,export,gvty,11.06814734
eeq,MA,export,shrs,14.65630186
eeq,MA,export,port,2.973299142
eeq,MI,import,gvty,19.88725363
eeq,MI,import,shrs,21.27615483
eeq,MI,import,port,15.47558668
eeq,MI,export,gvty,4.736058931
eeq,MI,export,shrs,4.81579985
eeq,MI,export,port,32.70629056
eeq,MN,import,gvty,8.40974447
eeq,MN,import,shrs,10.28340143
eeq,MN,export,gvty,7.140466625
eeq,MN,export,shrs,8.206013491
eeq,MS,import,gvty,3.174705277
eeq,MS,import,shrs,3.098163525
eeq,MS,export,gvty,0.978265564
eeq,MS,export,shrs,1.084417793
eeq,MO,import,gvty,7.169584004
eeq,MO,import,shrs,8.092246552
eeq,MO,export,gvty,2.673919961
eeq,MO,export,shrs,3.044614404
eeq,MO,export,port,11.89319657
eeq,MT,import,gvty,0.947605463
eeq,MT,import,shrs,0.982104061
eeq,MT,export,gvty,0.078027138
eeq,MT,export,shrs,0.071418934
eeq,MT,export,port,2.973299142
eeq,NE,import,gvty,2.352097041
eeq,NE,import,shrs,2.59340172
eeq,NE,export,gvty,0.572799016
eeq,NE,export,shrs,0.650873534
eeq,NV,import,gvty,3.899905597
eeq,NV,import,shrs,3.497092669
eeq,NV,export,gvty,0.758520534
eeq,NV,export,shrs,0.731389559
eeq,NH,import,gvty,1.498212355
eeq,NH,import,shrs,2.276780554
eeq,NH,export,gvty,1.401429851
eeq,NH,export,shrs,2.140949247
eeq,NJ,import,gvty,12.89770657
eeq,NJ,import,shrs,12.74127285
eeq,NJ,export,gvty,3.983384442
eeq,NJ,export,shrs,5.329982474
eeq,NM,import,gvty,2.56462889
eeq,NM,import,shrs,2.141403964
eeq,NM,export,gvty,0.901679382
eeq,NM,export,shrs,0.790240382
eeq,NY,import,gvty,27.01499789
eeq,NY,import,shrs,29.77547832
eeq,NY,import,port,46.42676003
eeq,NY,export,gvty,7.39178577
eeq,NY,export,shrs,9.381044192
eeq,NY,export,port,29.73299142
eeq,NC,import,gvty,13.52931118
eeq,NC,import,shrs,15.50167065
eeq,NC,export,gvty,8.71231473
eeq,NC,export,shrs,11.50682046
eeq,ND,import,gvty,1.467178325
eeq,ND,import,shrs,1.646494396
eeq,ND,export,gvty,0.129849677
eeq,ND,export,shrs,0.128150317
eeq,ND,export,port,5.946598283
eeq,OH,import,gvty,15.8930594
eeq,OH,import,shrs,18.27938283
eeq,OH,import,port,10.31705778
eeq,OH,export,gvty,6.093695245
eeq,OH,export,shrs,7.233673335
eeq,OH,export,port,11.89319657
eeq,OK,import,gvty,4.706608456
eeq,OK,import,shrs,4.634652424
eeq,OK,export,gvty,0.756467081
eeq,OK,export,shrs,0.80673153
eeq,OR,import,gvty,7.918624135
eeq,OR,import,shrs,7.276894425
eeq,OR,export,gvty,13.24433002
eeq,OR,export,shrs,11.93784355
eeq,PA,import,gvty,15.01390884
eeq,PA,import,shrs,18.67121004
eeq,PA,import,port,5.158528892
eeq,PA,export,gvty,6.590227416
eeq,PA,export,shrs,9.104038816
eeq,PA,export,port,2.973299142
eeq,RI,import,gvty,0.838018193
eeq,RI,import,shrs,1.330667075
eeq,RI,export,gvty,0.316649211
eeq,RI,export,shrs,0.571795025
eeq,SC,import,gvty,7.023737535
eeq,SC,import,shrs,7.004339671
eeq,SC,import,port,10.31705778
eeq,SC,export,gvty,2.856996006
eeq,SC,export,shrs,3.683111435
eeq,SC,export,port,2.973299142
eeq,SD,import,gvty,1.021017267
eeq,SD,import,shrs,1.148886896
eeq,SD,export,gvty,0.215448569
eeq,SD,export,shrs,0.236257675
eeq,TN,import,gvty,9.015945617
eeq,TN,import,shrs,10.40442364
eeq,TN,export,gvty,3.867215947
eeq,TN,export,shrs,4.974608455
eeq,TX,import,gvty,54.86208411
eeq,TX,import,shrs,46.95585328
eeq,TX,import,port,134.1217512
eeq,TX,export,gvty,28.1725009
eeq,TX,export,shrs,24.44693856
eeq,TX,export,port,83.25237596
eeq,UT,import,gvty,4.73185517
eeq,UT,import,shrs,4.650659896
eeq,UT,export,gvty,1.950475359
eeq,UT,export,shrs,1.880460524
eeq,VT,import,gvty,0.649146785
eeq,VT,import,shrs,0.822565548
eeq,VT,export,gvty,0.495739481
eeq,VT,export,shrs,0.642726208
eeq,VA,import,gvty,11.7469204
eeq,VA,import,shrs,12.89359721
eeq,VA,import,port,15.47558668
eeq,VA,export,gvty,2.068319442
eeq,VA,export,shrs,2.931536341
eeq,VA,export,port,2.973299142
eeq,WA,import,gvty,19.72113578
eeq,WA,import,shrs,14.31532563
eeq,WA,import,port,30.95117335
eeq,WA,export,gvty,5.383295872
eeq,WA,export,shrs,4.515958629
eeq,WA,export,port,5.946598283
eeq,WV,import,gvty,1.327341127
eeq,WV,import,shrs,1.641436687
eeq,WV,export,gvty,0.086157325
eeq,WV,export,shrs,0.118771403
eeq,WI,import,gvty,8.116036827
eeq,WI,import,shrs,9.931642595
eeq,WI,export,gvty,5.359688113
eeq,WI,export,shrs,6.603334043
eeq,WY,import,gvty,0.708763431
eeq,WY,import,shrs,0.733201334
eeq,WY,export,gvty,0.067804959
eeq,WY,export,shrs,0.066921435
eeq,total,import,gvty,515.8528892
eeq,total,import,shrs,515.8528892
eeq,total,import,port,515.8528892
eeq,total,export,gvty,294.3566152
eeq,total,export,shrs,294.356615
eeq,total,export,port,294.356615
ome,AL,import,gvty,1.9939382
ome,AL,import,shrs,2.351864743
ome,AL,import,port,1.777368927
ome,AL,export,gvty,0.794928958
ome,AL,export,shrs,0.897277929
ome,AK,import,gvty,0.829416269
ome,AK,import,shrs,0.45967352
ome,AK,import,port,1.777368927
ome,AK,export,gvty,0.022168896
ome,AK,export,shrs,0.01255215
ome,AK,export,port,1.401116402
ome,AR,import,gvty,0.735152754
ome,AR,import,shrs,1.015935863
ome,AR,export,gvty,1.074843438
ome,AR,export,shrs,1.208269085
ome,AZ,import,gvty,3.184155473
ome,AZ,import,shrs,2.656529422
ome,AZ,import,port,1.777368927
ome,AZ,export,gvty,0.899454929
ome,AZ,export,shrs,0.811178018
ome,AZ,export,port,1.401116402
ome,CA,import,gvty,35.83580301
ome,CA,import,shrs,24.35185983
ome,CA,import,port,40.87948533
ome,CA,export,gvty,17.40986857
ome,CA,export,shrs,11.6391163
ome,CA,export,port,22.41786243
ome,CO,import,gvty,2.518365675
ome,CO,import,shrs,3.297119817
ome,CO,export,gvty,1.157225704
ome,CO,export,shrs,1.173940227
ome,CT,import,gvty,1.732816185
ome,CT,import,shrs,1.984615558
ome,CT,export,gvty,1.369158498
ome,CT,export,shrs,1.646406665
ome,DE,import,gvty,0.355984308
ome,DE,import,shrs,0.348722379
ome,DE,export,gvty,0.089757222
ome,DE,export,shrs,0.106270825
ome,DC,import,gvty,0.701759262
ome,DC,import,shrs,0.622763857
ome,DC,export,gvty,0.006796558
ome,DC,export,shrs,0.009305012
ome,FL,import,gvty,7.049739113
ome,FL,import,shrs,6.950120929
ome,FL,import,port,1.777368927
ome,FL,export,gvty,4.035361398
ome,FL,export,shrs,3.095836927
ome,FL,export,port,8.406698411
ome,GA,import,gvty,4.424178899
ome,GA,import,shrs,4.667171346
ome,GA,import,port,12.44158249
ome,GA,export,gvty,3.022500349
ome,GA,export,shrs,3.381069304
ome,GA,export,port,5.604465607
ome,HI,import,gvty,0.352700637
ome,HI,import,shrs,0.491703515
ome,HI,export,gvty,0.01263628
ome,HI,export,shrs,0.007672739
ome,ID,import,gvty,0.543891352
ome,ID,import,shrs,0.589362276
ome,ID,export,gvty,0.265890226
ome,ID,export,shrs,0.245141101
ome,IL,import,gvty,5.901276475
ome,IL,import,shrs,7.646650767
ome,IL,import,port,7.109475709
ome,IL,export,gvty,9.719104162
ome,IL,export,shrs,11.69024341
ome,IL,export,port,5.604465607
ome,IN,import,gvty,3.225533161
ome,IN,import,shrs,5.680018971
ome,IN,export,gvty,3.839942577
ome,IN,export,shrs,5.09088264
ome,IA,import,gvty,1.217718009
ome,IA,import,shrs,2.39735024
ome,IA,export,gvty,5.105530934
ome,IA,export,shrs,6.148721258
ome,KS,import,gvty,0.985980828
ome,KS,import,shrs,1.578102566
ome,KS,export,gvty,1.684357143
ome,KS,export,shrs,1.913001617
ome,KY,import,gvty,1.522162474
ome,KY,import,shrs,2.514206333
ome,KY,export,gvty,1.476199091
ome,KY,export,shrs,1.95498832
ome,LA,import,gvty,2.666477983
ome,LA,import,shrs,2.173251334
ome,LA,import,port,5.332106782
ome,LA,export,gvty,1.638502877
ome,LA,export,shrs,1.49681689
ome,LA,export,port,2.802232804
ome,ME,import,gvty,0.260083704
ome,ME,import,shrs,0.395364476
ome,ME,export,gvty,0.188267052
ome,ME,export,shrs,0.194623666
ome,MD,import,gvty,3.849759969
ome,MD,import,shrs,3.103019219
ome,MD,import,port,5.332106782
ome,MD,export,gvty,0.999369805
ome,MD,export,shrs,1.123786822
ome,MD,export,port,2.802232804
ome,MA,import,gvty,3.706604685
ome,MA,import,shrs,4.61485342
ome,MA,import,port,1.777368927
ome,MA,export,gvty,1.994770412
ome,MA,export,shrs,2.105208529
ome,MA,export,port,1.401116402
ome,MI,import,gvty,7.928788597
ome,MI,import,shrs,9.327418947
ome,MI,import,port,8.886844637
ome,MI,export,gvty,7.597100267
ome,MI,export,shrs,7.68945386
ome,MI,export,port,12.61004762
ome,MN,import,gvty,1.936480075
ome,MN,import,shrs,3.6252349
ome,MN,export,gvty,4.267705372
ome,MN,export,shrs,4.573381394
ome,MS,import,gvty,1.057952794
ome,MS,import,shrs,1.12264147
ome,MS,export,gvty,1.172010117
ome,MS,export,shrs,1.23706883
ome,MO,import,gvty,1.652488669
ome,MO,import,shrs,2.867464128
ome,MO,export,gvty,2.235486639
ome,MO,export,shrs,2.606194804
ome,MO,export,port,2.802232804
ome,MT,import,gvty,0.414408863
ome,MT,import,shrs,0.355972215
ome,MT,import,port,1.777368927
ome,MT,export,gvty,0.10246943
ome,MT,export,shrs,0.087235547
ome,MT,export,port,1.401116402
ome,NE,import,gvty,0.564167016
ome,NE,import,shrs,0.973178168
ome,NE,export,gvty,0.846414034
ome,NE,export,shrs,0.950842801
ome,NV,import,gvty,1.407991207
ome,NV,import,shrs,1.255797533
ome,NV,export,gvty,0.185980599
ome,NV,export,shrs,0.188814529
ome,NH,import,gvty,0.482556765
ome,NH,import,shrs,0.711063332
ome,NH,export,gvty,0.757420082
ome,NH,export,shrs,0.964460325
ome,NJ,import,gvty,4.989086999
ome,NJ,import,shrs,3.90227941
ome,NJ,export,gvty,1.798819699
ome,NJ,export,shrs,1.750202623
ome,NM,import,gvty,0.846537143
ome,NM,import,shrs,0.782143197
ome,NM,export,gvty,0.123772708
ome,NM,export,shrs,0.113224883
ome,NY,import,gvty,10.04985619
ome,NY,import,shrs,9.344319024
ome,NY,import,port,19.5510582
ome,NY,export,gvty,5.49670394
ome,NY,export,shrs,5.243839799
ome,NY,export,port,18.21451322
ome,NC,import,gvty,4.944390614
ome,NC,import,shrs,5.173012735
ome,NC,import,port,1.777368927
ome,NC,export,gvty,4.829118487
ome,NC,export,shrs,5.35784681
ome,ND,import,gvty,0.718084094
ome,ND,import,shrs,0.901574214
ome,ND,import,port,1.777368927
ome,ND,export,gvty,1.22800205
ome,ND,export,shrs,1.042230386
ome,ND,export,port,7.005582009
ome,OH,import,gvty,4.907821886
ome,OH,import,shrs,6.834454123
ome,OH,import,port,3.554737855
ome,OH,export,gvty,7.260931914
ome,OH,export,shrs,8.569449795
ome,OH,export,port,2.802232804
ome,OK,import,gvty,1.583683293
ome,OK,import,shrs,2.116217453
ome,OK,export,gvty,2.745332756
ome,OK,export,shrs,2.967382412
ome,OR,import,gvty,2.386419562
ome,OR,import,shrs,2.144867113
ome,OR,export,gvty,1.847787111
ome,OR,export,shrs,1.565659866
ome,PA,import,gvty,4.955771625
ome,PA,import,shrs,6.139464562
ome,PA,import,port,1.777368927
ome,PA,export,gvty,4.882973788
ome,PA,export,shrs,5.50121898
ome,PA,export,port,1.401116402
ome,RI,import,gvty,0.272287145
ome,RI,import,shrs,0.389733442
ome,RI,export,gvty,0.166781286
ome,RI,export,shrs,0.236243566
ome,SC,import,gvty,3.093990674
ome,SC,import,shrs,2.511690498
ome,SC,import,port,8.886844637
ome,SC,export,gvty,2.432409932
ome,SC,export,shrs,2.558702776
ome,SC,export,port,2.802232804
ome,SD,import,gvty,0.271182049
ome,SD,import,shrs,0.446438402
ome,SD,export,gvty,0.618198346
ome,SD,export,shrs,0.639094927
ome,TN,import,gvty,2.711992318
ome,TN,import,shrs,3.943649592
ome,TN,export,gvty,2.365090153
ome,TN,export,shrs,2.879606079
ome,TX,import,gvty,21.40406365
ome,TX,import,shrs,18.98169292
ome,TX,import,port,33.77000962
ome,TX,export,gvty,17.85196471
ome,TX,export,shrs,14.1099903
ome,TX,export,port,30.82456084
ome,UT,import,gvty,1.492773396
ome,UT,import,shrs,1.697156706
ome,UT,export,gvty,0.579989855
ome,UT,export,shrs,0.578204678
ome,VT,import,gvty,0.207616271
ome,VT,import,shrs,0.264437326
ome,VT,export,gvty,0.278108468
ome,VT,export,shrs,0.303747923
ome,VA,import,gvty,4.358866847
ome,VA,import,shrs,4.205123991
ome,VA,import,port,7.109475709
ome,VA,export,gvty,1.476675774
ome,VA,export,shrs,1.653466266
ome,VA,export,port,2.802232804
ome,WA,import,gvty,8.43708951
ome,WA,import,shrs,4.651870343
ome,WA,import,port,10.66421356
ome,WA,export,gvty,2.326044797
ome,WA,export,shrs,1.573156373
ome,WA,export,port,4.203349206
ome,WV,import,gvty,0.497917545
ome,WV,import,shrs,0.709061619
ome,WV,export,gvty,0.123409179
ome,WV,export,shrs,0.154132985
ome,WI,import,gvty,2.019278257
ome,WI,import,shrs,3.828215947
ome,WI,export,gvty,6.261375011
ome,WI,export,shrs,7.618211035
ome,WY,import,gvty,0.327220158
ome,WY,import,shrs,0.417827977
ome,WY,export,gvty,0.045812109
ome,WY,export,shrs,0.045149799
ome,total,import,gvty,179.5142616
ome,total,import,shrs,179.5142617
ome,total,import,port,179.5142617
ome,total,export,gvty,138.7105237
ome,total,export,shrs,138.7105238
ome,total,export,port,138.7105238
mvh,AL,import,gvty,4.082427825
mvh,AL,import,shrs,5.942952408
mvh,AL,export,gvty,5.143546823
mvh,AL,export,shrs,5.920098675
mvh,AK,import,gvty,0.399550008
mvh,AK,import,shrs,0.572427784
mvh,AK,export,gvty,0.006341254
mvh,AK,export,shrs,0.003832825
mvh,AR,import,gvty,1.301189466
mvh,AR,import,shrs,1.75526641
mvh,AR,export,gvty,0.402716829
mvh,AR,export,shrs,0.473515616
mvh,AZ,import,gvty,5.906893717
mvh,AZ,import,shrs,4.500282791
mvh,AZ,import,port,3.262875243
mvh,AZ,export,gvty,0.746838631
mvh,AZ,export,shrs,0.6544351
mvh,AZ,export,port,1.460774664
mvh,CA,import,gvty,54.35607447
mvh,CA,import,shrs,37.32927189
mvh,CA,import,port,58.73175437
mvh,CA,export,gvty,9.462729817
mvh,CA,export,shrs,6.070845091
mvh,CA,export,port,13.14697198
mvh,CO,import,gvty,4.154100003
mvh,CO,import,shrs,4.63088467
mvh,CO,export,gvty,0.119873207
mvh,CO,export,shrs,0.122021977
mvh,CT,import,gvty,3.215466858
mvh,CT,import,shrs,3.28259757
mvh,CT,export,gvty,0.295638445
mvh,CT,export,shrs,0.428767274
mvh,DE,import,gvty,0.73866718
mvh,DE,import,shrs,0.625134482
mvh,DE,export,gvty,0.007187717
mvh,DE,export,shrs,0.008129982
mvh,DC,import,gvty,1.348908976
mvh,DC,import,shrs,0.983476776
mvh,FL,import,gvty,15.18704554
mvh,FL,import,shrs,12.9746429
mvh,FL,import,port,13.05150097
mvh,FL,export,gvty,0.762368093
mvh,FL,export,shrs,0.550161107
mvh,FL,export,port,5.843098657
mvh,GA,import,gvty,6.577968457
mvh,GA,import,shrs,8.287391016
mvh,GA,import,port,16.31437621
mvh,GA,export,gvty,2.801617768
mvh,GA,export,shrs,3.049178647
mvh,GA,export,port,8.764647986
mvh,HI,import,gvty,0.653559856
mvh,HI,import,shrs,0.886996059
mvh,HI,export,gvty,0.000642293
mvh,HI,export,shrs,0.00036516
mvh,ID,import,gvty,0.878196605
mvh,ID,import,shrs,0.955495248
mvh,ID,export,gvty,0.112892196
mvh,ID,export,shrs,0.105228585
mvh,IL,import,gvty,7.655450974
mvh,IL,import,shrs,12.2203333
mvh,IL,import,port,3.262875243
mvh,IL,export,gvty,3.087775039
mvh,IL,export,shrs,4.077240999
mvh,IL,export,port,1.460774664
mvh,IN,import,gvty,8.266703226
mvh,IN,import,shrs,14.65495822
mvh,IN,export,gvty,12.85441777
mvh,IN,export,shrs,17.31606691
mvh,IA,import,gvty,1.813370913
mvh,IA,import,shrs,3.017685018
mvh,IA,export,gvty,0.657929052
mvh,IA,export,shrs,0.810346091
mvh,KS,import,gvty,1.827590189
mvh,KS,import,shrs,2.511190925
mvh,KS,export,gvty,0.76316236
mvh,KS,export,shrs,0.888471972
mvh,KY,import,gvty,3.634952712
mvh,KY,import,shrs,6.660481617
mvh,KY,export,gvty,5.540869577
mvh,KY,export,shrs,7.504654967
mvh,LA,import,gvty,2.673847727
mvh,LA,import,shrs,2.862239425
mvh,LA,export,gvty,0.082399234
mvh,LA,export,shrs,0.081225163
mvh,ME,import,gvty,0.614383647
mvh,ME,import,shrs,0.792879682
mvh,ME,export,gvty,0.088638892
mvh,ME,export,shrs,0.096668376
mvh,MD,import,gvty,6.997286084
mvh,MD,import,shrs,4.720381735
mvh,MD,import,port,16.31437621
mvh,MD,export,gvty,0.138218136
mvh,MD,export,shrs,0.130008206
mvh,MD,export,port,5.843098657
mvh,MA,import,gvty,7.069305211
mvh,MA,import,shrs,6.878131093
mvh,MA,export,gvty,0.164094644
mvh,MA,export,shrs,0.214365324
mvh,MI,import,gvty,28.57336622
mvh,MI,import,shrs,27.48750307
mvh,MI,import,port,55.46887913
mvh,MI,export,gvty,41.61547948
mvh,MI,export,shrs,36.14510228
mvh,MI,export,port,42.36246527
mvh,MN,import,gvty,3.219515098
mvh,MN,import,shrs,5.284614004
mvh,MN,export,gvty,0.678979504
mvh,MN,export,shrs,0.720346008
mvh,MN,export,port,1.460774664
mvh,MS,import,gvty,1.872786053
mvh,MS,import,shrs,2.499711799
mvh,MS,export,gvty,1.688446363
mvh,MS,export,shrs,1.881325871
mvh,MO,import,gvty,3.59409411
mvh,MO,import,shrs,5.827376781
mvh,MO,export,gvty,3.115915309
mvh,MO,export,shrs,3.736755259
mvh,MO,export,port,2.921549329
mvh,MT,import,gvty,0.48196156
mvh,MT,import,shrs,0.589481033
mvh,MT,export,gvty,0.029629685
mvh,MT,export,shrs,0.026445218
mvh,NE,import,gvty,1.127172496
mvh,NE,import,shrs,1.637956945
mvh,NE,export,gvty,0.422632782
mvh,NE,export,shrs,0.484311832
mvh,NV,import,gvty,2.261134926
mvh,NV,import,shrs,1.927940896
mvh,NV,export,gvty,0.047948882
mvh,NV,export,shrs,0.051111339
mvh,NH,import,gvty,0.976522225
mvh,NH,import,shrs,1.139238566
mvh,NH,export,gvty,0.070346558
mvh,NH,export,shrs,0.102866244
mvh,NJ,import,gvty,8.534857033
mvh,NJ,import,shrs,6.754100917
mvh,NJ,export,gvty,0.159684705
mvh,NJ,export,shrs,0.187297482
mvh,NM,import,gvty,1.444725438
mvh,NM,import,shrs,1.144798412
mvh,NM,export,gvty,0.015956291
mvh,NM,export,shrs,0.014347812
mvh,NY,import,gvty,16.84082041
mvh,NY,import,shrs,15.64784111
mvh,NY,import,port,32.62875243
mvh,NY,export,gvty,1.311888124
mvh,NY,export,shrs,1.436125917
mvh,NY,export,port,13.14697198
mvh,NC,import,gvty,6.931231524
mvh,NC,import,shrs,8.651378702
mvh,NC,export,gvty,2.968429484
mvh,NC,export,shrs,3.116810792
mvh,ND,import,gvty,0.621443415
mvh,ND,import,shrs,0.911917451
mvh,ND,export,gvty,0.116778874
mvh,ND,export,shrs,0.103136735
mvh,ND,export,port,2.921549329
mvh,OH,import,gvty,10.26857416
mvh,OH,import,shrs,13.68078775
mvh,OH,export,gvty,9.15478582
mvh,OH,export,shrs,10.4588741
mvh,OK,import,gvty,2.375210146
mvh,OK,import,shrs,2.781719452
mvh,OK,export,gvty,0.609580148
mvh,OK,export,shrs,0.68385503
mvh,OR,import,gvty,4.860136818
mvh,OR,import,shrs,3.287064187
mvh,OR,import,port,6.525750486
mvh,OR,export,gvty,0.780042948
mvh,OR,export,shrs,0.53689238
mvh,OR,export,port,2.921549329
mvh,PA,import,gvty,9.065845225
mvh,PA,import,shrs,9.992331276
mvh,PA,import,port,3.262875243
mvh,PA,export,gvty,1.490425942
mvh,PA,export,shrs,1.667522245
mvh,PA,export,port,1.460774664
mvh,RI,import,gvty,1.133053148
mvh,RI,import,shrs,0.705793774
mvh,RI,import,port,6.525750486
mvh,RI,export,gvty,0.014489176
mvh,RI,export,shrs,0.02520403
mvh,SC,import,gvty,5.399516037
mvh,SC,import,shrs,5.161306078
mvh,SC,import,port,9.788625729
mvh,SC,export,gvty,4.134139325
mvh,SC,export,shrs,3.812563889
mvh,SC,export,port,8.764647986
mvh,SD,import,gvty,0.504779321
mvh,SD,import,shrs,0.744160555
mvh,SD,export,gvty,0.214916434
mvh,SD,export,shrs,0.227063613
mvh,TN,import,gvty,6.063389093
mvh,TN,import,shrs,10.22449401
mvh,TN,export,gvty,8.697694074
